subj_nr,group,subj_group,block,trial_nr,threat_cond,order,contr,active_contr,trials_total,contr_block_1,contr_1,contr_2,contr_3,svo_angle,alpha,svo_type,svoType_num,cluster_nr,freer,basSCR,absSCR,basHR,absHR,gender,age,field_study,exit_quest.1.player.alarmed_1,exit_quest.1.player.grieved_2,exit_quest.1.player.sympathetic_3,exit_quest.1.player.intrigued_4,exit_quest.1.player.softhearted_5,exit_quest.1.player.troubled_6,exit_quest.1.player.warm_7,exit_quest.1.player.heavy_hearted_8,exit_quest.1.player.distressed_9,exit_quest.1.player.low_spirited_10,exit_quest.1.player.self_confident_11,exit_quest.1.player.compassionate_12,exit_quest.1.player.upset_13,exit_quest.1.player.disturbed_14,exit_quest.1.player.tender_15,exit_quest.1.player.worried_16,exit_quest.1.player.moved_17,exit_quest.1.player.sorrowful_18,exit_quest.1.player.feeling_low_19,exit_quest.1.player.uneasy_20,empathic_concern_score,emotional_distress_score,shock_num,real,shock_intens,mild_intens,identity,confidentiality,observed,motivation,prior_experience,prior_knowledge,knowing_eachother
2,10,2,1,9,mild,3,0,1,29,NA,9,0,10,36.96429,0.75258,Prosocial,2,2,1,-1.954683822,35.54954508,-5.099262958,65.68703036,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,1,9,threat,2,10,1,19,NA,0,9,0,36.96429,0.75258,Prosocial,2,2,0,-0.8403281227,36.20428588,-1.716054271,67.07299146,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,1,10,safe,1,9,1,10,NA,0,9,9,36.96429,0.75258,Prosocial,2,2,0,0.005640142083,37.48462054,1.72845116,66.91275064,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,1,10,mild,3,0,1,30,NA,0,9,0,36.96429,0.75258,Prosocial,2,2,1,-2.351162851,35.15306605,-5.090506979,65.46797854,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,1,10,threat,2,0,1,20,NA,10,0,9,36.96429,0.75258,Prosocial,2,2,1,-1.553983472,35.49063053,-5.794307309,65.14556137,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,1,safe,4,0,1,31,0,NA,NA,NA,36.96429,0.75258,Prosocial,2,2,1,0.1600819752,35.46433738,-0.1666658787,66.29230201,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,1,mild,5,6,1,41,3,NA,NA,NA,36.96429,0.75258,Prosocial,2,2,0,-0.4681209876,35.89438131,4.275531519,70.8357432,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,1,threat,6,7,1,51,1,NA,NA,NA,36.96429,0.75258,Prosocial,2,2,0,-0.3040789073,36.74053509,2.982691056,71.37231548,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,2,safe,4,6,1,32,NA,0,NA,NA,36.96429,0.75258,Prosocial,2,2,0,0.9998189224,36.30407432,1.395657242,67.09207135,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,2,mild,5,7,1,42,NA,6,NA,NA,36.96429,0.75258,Prosocial,2,2,0,-1.165341672,35.19716063,1.125269988,68.30166171,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,2,threat,6,7,1,52,NA,7,NA,NA,36.96429,0.75258,Prosocial,2,2,0,-0.2521627144,35.48484009,2.180910902,69.74443016,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,3,safe,4,7,1,33,NA,6,0,NA,36.96429,0.75258,Prosocial,2,2,0,0.1081712762,35.41242668,2.725055179,68.63854975,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,3,mild,5,6,1,43,NA,7,6,NA,36.96429,0.75258,Prosocial,2,2,0,-2.131541387,34.23096091,-4.034287526,64.83712366,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,3,threat,6,7,1,53,NA,7,7,NA,36.96429,0.75258,Prosocial,2,2,0,-0.216360004,35.5206428,-5.6626109,63.99934688,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,4,safe,4,6,1,34,NA,7,6,0,36.96429,0.75258,Prosocial,2,2,0,1.304778551,36.60903395,14.20300051,82.29572625,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,4,mild,5,5,1,44,NA,6,7,6,36.96429,0.75258,Prosocial,2,2,0,-1.260311145,35.10219116,-0.8721588688,68.09339729,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,4,threat,6,0,1,54,NA,7,7,7,36.96429,0.75258,Prosocial,2,2,1,-0.7280580068,35.00894479,-4.550446186,65.65156455,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,5,safe,4,6,1,35,NA,6,7,6,36.96429,0.75258,Prosocial,2,2,0,0.0260234873,35.33027889,3.065555056,69.92871075,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,5,mild,5,3,1,45,NA,5,6,7,36.96429,0.75258,Prosocial,2,2,0,-1.360322414,35.00217989,-1.018009648,66.96537821,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,5,threat,6,7,1,55,NA,0,7,7,36.96429,0.75258,Prosocial,2,2,0,-2.29103561,33.44596719,-7.487136094,61.99478353,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,6,safe,4,3,1,36,NA,6,6,7,36.96429,0.75258,Prosocial,2,2,0,2.967853017,38.27210842,4.683360358,68.58447675,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,6,mild,5,5,1,46,NA,3,5,6,36.96429,0.75258,Prosocial,2,2,0,-0.487030688,35.87547161,3.215260435,69.91165517,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,6,threat,6,0,1,56,NA,7,0,7,36.96429,0.75258,Prosocial,2,2,1,1.972180367,37.70918317,-8.088333104,61.29524266,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,7,safe,4,3,1,37,NA,3,6,6,36.96429,0.75258,Prosocial,2,2,0,2.069075984,37.37333138,-0.7917413684,65.38516429,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,7,mild,5,5,1,47,NA,5,3,5,36.96429,0.75258,Prosocial,2,2,0,3.361368028,39.72387033,0.9928061606,71.22547782,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,7,threat,6,7,1,57,NA,0,7,0,36.96429,0.75258,Prosocial,2,2,0,0.622136287,36.35913909,-1.645778338,66.00293646,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,8,safe,4,3,1,38,NA,3,3,6,36.96429,0.75258,Prosocial,2,2,0,3.585860577,38.89011598,1.981240782,67.86381321,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,8,mild,5,1,1,48,NA,5,5,3,36.96429,0.75258,Prosocial,2,2,0,0.3119494832,36.67445178,2.290637057,68.79025104,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,8,threat,6,7,1,58,NA,7,0,7,36.96429,0.75258,Prosocial,2,2,0,1.243738855,36.98074165,-4.472821238,65.49951231,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,9,safe,4,0,1,39,NA,3,3,3,36.96429,0.75258,Prosocial,2,2,1,2.565388823,37.86964422,-4.561383649,62.40139446,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,9,mild,5,1,1,49,NA,1,5,5,36.96429,0.75258,Prosocial,2,2,0,2.692280296,39.0547826,1.20321887,69.9527745,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,9,threat,6,0,1,59,NA,7,7,0,36.96429,0.75258,Prosocial,2,2,1,-1.301131901,34.4358709,-2.616391423,65.12453064,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,10,safe,4,3,1,40,NA,0,3,3,36.96429,0.75258,Prosocial,2,2,0,0.6235077954,35.9277632,0.431955089,66.20441028,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,10,mild,5,1,1,50,NA,1,1,5,36.96429,0.75258,Prosocial,2,2,0,-0.6662462372,35.69625606,-4.914488882,63.77805868,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
2,10,2,2,10,threat,6,0,1,60,NA,0,7,7,36.96429,0.75258,Prosocial,2,2,1,-1.583773556,34.15322924,-8.234066417,61.17314093,1,24,International Relations,3,4,2,4,3,1,3,3,2,3,4,4,5,2,2,2,2,1,1,2,2.666666667,2.538461538,5,5,3,1,5,5,2,NA,NA,NA,NA
3,10,3,1,1,safe,1,8,1,1,NA,NA,NA,NA,34.6801,0.69192,Prosocial,2,2,0,1.594742762,20.08609686,12.64466932,81.58075691,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,1,mild,3,8,1,21,2,NA,NA,NA,34.6801,0.69192,Prosocial,2,2,0,-0.1722352086,16.89850599,0.6243086564,80.42230002,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,1,threat,2,5,1,11,2,NA,NA,NA,34.6801,0.69192,Prosocial,2,2,0,3.010630483,20.52968188,5.804870983,77.86309148,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,2,safe,1,8,1,2,NA,8,NA,NA,34.6801,0.69192,Prosocial,2,2,0,0.4556600227,18.94701412,4.841572657,77.31696165,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,2,mild,3,6,1,22,NA,8,NA,NA,34.6801,0.69192,Prosocial,2,2,0,-0.2104861358,16.86025506,-8.15022279,70.97769776,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,2,threat,2,2,1,12,NA,5,NA,NA,34.6801,0.69192,Prosocial,2,2,0,4.233600954,21.75265235,7.342858092,82.12263927,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,3,safe,1,8,1,3,NA,8,8,NA,34.6801,0.69192,Prosocial,2,2,0,0.6811092381,19.17246334,20.67322744,87.47401247,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,3,mild,3,5,1,23,NA,6,8,NA,34.6801,0.69192,Prosocial,2,2,0,-0.6538145238,16.41692668,-16.2456183,69.71086734,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,3,threat,2,8,1,13,NA,2,5,NA,34.6801,0.69192,Prosocial,2,2,0,2.465738757,19.98479016,9.066726617,80.7439076,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,4,safe,1,5,1,4,NA,8,8,8,34.6801,0.69192,Prosocial,2,2,0,-0.5025926164,17.98876148,18.94633816,84.5861755,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,4,mild,3,8,1,24,NA,5,6,8,34.6801,0.69192,Prosocial,2,2,0,-0.5877130973,16.4830281,-4.681378163,75.49598352,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,4,threat,2,8,1,14,NA,8,2,5,34.6801,0.69192,Prosocial,2,2,0,0.3312645772,17.85031598,2.858321529,79.88548765,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,5,safe,1,3,1,5,NA,5,8,8,34.6801,0.69192,Prosocial,2,2,0,-0.5430752127,17.94827889,7.938968813,77.92005463,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,5,mild,3,0,1,25,NA,8,5,6,34.6801,0.69192,Prosocial,2,2,1,-1.141212241,15.92952896,2.705884263,81.10269177,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,5,threat,2,4,1,15,NA,8,8,2,34.6801,0.69192,Prosocial,2,2,0,6.225440611,23.74449201,-2.147177029,76.10608015,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,6,safe,1,8,1,6,NA,3,5,8,34.6801,0.69192,Prosocial,2,2,0,-1.165704742,17.32564936,9.864518578,77.97004196,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,6,mild,3,0,1,26,NA,0,8,5,34.6801,0.69192,Prosocial,2,2,1,-1.282160744,15.78858046,4.422726931,76.27625602,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,6,threat,2,2,1,16,NA,4,8,8,34.6801,0.69192,Prosocial,2,2,0,4.208488543,21.72753994,1.051658778,73.09962765,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,7,safe,1,2,1,7,NA,8,3,5,34.6801,0.69192,Prosocial,2,2,0,-1.150153244,17.34120086,10.996297,77.6964287,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,7,mild,3,0,1,27,NA,0,0,8,34.6801,0.69192,Prosocial,2,2,1,-0.2603377763,16.81040342,-5.812409101,76.05932529,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,7,threat,2,5,1,17,NA,2,4,8,34.6801,0.69192,Prosocial,2,2,0,1.805119356,19.32417076,0.8696830584,73.42626414,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,8,safe,1,0,1,8,NA,2,8,3,34.6801,0.69192,Prosocial,2,2,1,-1.298845683,17.19250842,12.00905782,79.19746653,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,8,mild,3,2,1,28,NA,0,0,0,34.6801,0.69192,Prosocial,2,2,0,0.5527376873,17.62347889,-0.3842281304,76.77105503,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,8,threat,2,8,1,18,NA,5,2,4,34.6801,0.69192,Prosocial,2,2,0,0.6085323375,18.12758374,0.3580044129,72.64040308,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,9,safe,1,5,1,9,NA,0,2,8,34.6801,0.69192,Prosocial,2,2,0,-0.4385542427,18.05279986,8.181212862,75.16161999,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,9,mild,3,2,1,29,NA,2,0,0,34.6801,0.69192,Prosocial,2,2,0,-0.3714528976,16.6992883,6.559601994,83.23781482,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,9,threat,2,1,1,19,NA,8,5,2,34.6801,0.69192,Prosocial,2,2,0,0.9206923946,18.43974379,5.293116741,76.62556879,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,10,safe,1,2,1,10,NA,5,0,2,34.6801,0.69192,Prosocial,2,2,0,-0.5799723596,17.91138174,8.74269361,76.78512137,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,10,mild,3,1,1,30,NA,2,2,0,34.6801,0.69192,Prosocial,2,2,0,-0.5858243669,16.48491683,-0.07489854678,74.76302663,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,1,10,threat,2,2,1,20,NA,1,8,5,34.6801,0.69192,Prosocial,2,2,0,-0.6698271489,16.84922425,1.147957373,78.5444502,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,1,safe,4,8,1,31,1,NA,NA,NA,34.6801,0.69192,Prosocial,2,2,0,0.9840023067,17.25838531,9.910099627,78.61418978,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,1,mild,5,8,1,41,0,NA,NA,NA,34.6801,0.69192,Prosocial,2,2,0,2.948957981,20.27256348,-10.17333986,72.67522394,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,1,threat,6,1,1,51,1,NA,NA,NA,34.6801,0.69192,Prosocial,2,2,0,-0.5631464071,16.95590499,4.704221669,83.38818372,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,2,safe,4,7,1,32,NA,8,NA,NA,34.6801,0.69192,Prosocial,2,2,0,0.7911984551,17.06558146,11.21641908,82.65318958,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,2,mild,5,5,1,42,NA,8,NA,NA,34.6801,0.69192,Prosocial,2,2,0,-0.1731976541,17.15040785,1.413309511,79.43867568,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,2,threat,6,2,1,52,NA,1,NA,NA,34.6801,0.69192,Prosocial,2,2,0,3.459340086,19.19281969,12.00537412,82.4976197,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,3,safe,4,5,1,33,NA,7,8,NA,34.6801,0.69192,Prosocial,2,2,0,0.494920709,16.76930371,2.101678018,71.54737155,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,3,mild,5,6,1,43,NA,5,8,NA,34.6801,0.69192,Prosocial,2,2,0,0.370212617,17.69381812,5.32054576,84.13266305,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,3,threat,6,3,1,53,NA,2,1,NA,34.6801,0.69192,Prosocial,2,2,0,5.676283738,21.40976334,11.48520905,82.04474951,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,4,safe,4,4,1,34,NA,5,7,8,34.6801,0.69192,Prosocial,2,2,0,0.07851400428,16.352897,8.262790244,80.926598,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,4,mild,5,5,1,44,NA,6,5,8,34.6801,0.69192,Prosocial,2,2,0,-0.730845015,16.59276049,-0.4926531878,78.45885458,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,4,threat,6,4,1,54,NA,3,2,1,34.6801,0.69192,Prosocial,2,2,0,4.679325393,20.41280499,11.61383907,80.59499949,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,5,safe,4,5,1,35,NA,4,5,7,34.6801,0.69192,Prosocial,2,2,0,-0.2097608887,16.06462211,11.41547225,79.90341852,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,5,mild,5,7,1,45,NA,5,6,5,34.6801,0.69192,Prosocial,2,2,0,-0.6126354572,16.71097004,9.474620926,85.5337844,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,5,threat,6,3,1,55,NA,4,3,2,34.6801,0.69192,Prosocial,2,2,0,3.256028389,18.98950799,8.900822882,76.09709878,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
3,10,3,2,6,safe,4,3,1,36,NA,5,4,5,34.6801,0.69192,Prosocial,2,2,0,-0.1272621726,16.14712083,9.623688837,81.38258637,1,30,Chemistry,4,4,3,5,4,5,4,5,4,5,3,3,5,6,3,3,3,4,4,4,3.333333333,4.461538462,10,5,4,2,4,5,2,NA,NA,NA,NA
